"","Marital.status","App.Mode","App.Order","Course","Daytime.evening.attendance","Prev.Qual","Prev.Qual.Grade","Nationality","Mother.Quals","Father.Quals","Mother.Occupation","Father.Occupation","Admission.Grade","Displaced","Ed.Special.Needs","Debtor","Fees.Updated","Gender","Scholarship","Age.at.enrollment","International","Curricular.units.1st.sem..credited.","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..evaluations.","Curricular.units.1st.sem..approved.","Curricular.units.1st.sem..grade.","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","Target"
"125","single",1,1,"vn","evening",1,130,"pt",19,38,"4","7",121.3,"yes","no","no","yes","female","no",19,"no",0,6,15,6,14.1666666666667,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,"Graduate"
"126","single",17,6,"oh","evening",1,122,"pt",1,1,"4","5",117.1,"yes","no","no","yes","female","no",19,"no",0,7,12,5,12.1,0,0,7,0,0,0,0,13.9,-0.3,0.79,"Dropout"
"127","single",44,1,"vn","evening",39,160,"pt",37,37,"9","9",160,"yes","no","no","yes","female","no",20,"no",1,6,7,6,14.1666666666667,0,1,6,17,5,13.7777777777778,0,12.4,0.5,1.79,"Graduate"
"128","single",1,1,"be","evening",1,146,"pt",19,38,"9","3",145.3,"yes","no","no","yes","female","yes",18,"no",0,6,8,5,12.8,0,0,6,7,5,13.4,0,9.4,-0.8,-3.12,"Enrolled"
"129","single",17,3,"ss","evening",1,131,"pt",1,39,"5","3",122.6,"yes","no","no","yes","female","no",18,"no",0,6,7,6,13,0,0,6,6,6,13.6666666666667,0,12.4,0.5,1.79,"Graduate"
"130","single",17,6,"nurs","evening",1,132,"pt",1,37,"8","9",128,"yes","no","no","yes","female","no",19,"no",0,7,7,7,13.4671428571429,0,0,8,9,8,15.0111111111111,0,12.4,0.5,1.79,"Graduate"
"131","single",1,3,"nurs","evening",1,138,"pt",19,19,"5","8",124.9,"yes","no","no","yes","female","yes",18,"no",0,7,9,7,13.2375,0,0,8,9,7,13.7428571428571,0,13.9,-0.3,0.79,"Dropout"
"132","single",17,2,"cd","evening",1,130,"pt",37,37,"9","9",123.7,"yes","no","no","yes","female","no",18,"no",0,6,6,6,12.3333333333333,0,0,6,6,6,13,0,7.6,2.6,0.32,"Graduate"
"133","single",1,4,"mngmt","evening",1,126,"pt",1,19,"4","8",120.1,"yes","no","no","yes","female","no",19,"no",0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,"Graduate"
"134","single",17,6,"nurs","evening",1,148,"pt",1,19,"3","3",131.7,"yes","no","no","yes","female","no",19,"no",0,7,8,5,14,0,0,7,7,0,0,0,13.9,-0.3,0.79,"Dropout"
"135","single",43,1,"ss","evening",1,130,"pt",38,37,"9","7",133.2,"no","no","no","yes","female","no",20,"no",5,9,15,9,11.6666666666667,0,2,7,8,7,11.7142857142857,0,7.6,2.6,0.32,"Graduate"
"136","single",1,1,"amm","evening",1,117,"pt",1,38,"3","9",109.3,"no","no","yes","no","female","yes",19,"no",0,6,7,5,12,0,0,6,9,4,12.5,0,12.4,0.5,1.79,"Dropout"
"137","single",17,1,"amm","evening",1,120,"pt",19,19,"5","5",113,"yes","no","no","yes","female","no",20,"no",0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,"Graduate"
"138","single",1,1,"jc","evening",1,153,"pt",1,1,"141","175",157.9,"no","no","yes","yes","female","yes",18,"no",0,6,6,6,14.8333333333333,0,0,6,6,6,14.8333333333333,0,8.9,1.4,3.51,"Graduate"
"139","single",1,2,"nurs","evening",1,117,"pt",19,1,"4","7",112.1,"no","no","no","yes","female","yes",20,"no",0,7,9,5,13.188,0,0,8,9,7,12.8928571428571,0,11.1,0.6,2.02,"Enrolled"
"140","single",18,1,"nurs","evening",1,178,"pt",19,1,"4","8",174.7,"no","no","no","yes","female","no",18,"no",0,7,8,7,17.125,0,0,8,8,8,17.5875,0,13.9,-0.3,0.79,"Graduate"
"141","single",1,5,"nurs","evening",1,129,"pt",37,37,"9","9",128.8,"yes","no","no","yes","female","no",19,"no",0,7,7,6,12.6666666666667,0,0,7,7,6,12.6666666666667,0,7.6,2.6,0.32,"Graduate"
"142","single",1,6,"jc","evening",1,116,"pt",19,1,"4","4",110.1,"yes","no","no","yes","female","yes",19,"no",0,6,8,6,12.6666666666667,0,0,6,10,5,12,0,12.4,0.5,1.79,"Graduate"
"143","single",51,1,"mngmt","evening",1,99,"pt",3,1,"3","3",99.7,"yes","no","yes","no","female","no",22,"no",0,5,8,0,0,0,0,5,7,0,0,0,8.9,1.4,3.51,"Enrolled"
"144","single",1,3,"ss","evening",1,135,"pt",1,12,"9","10",121,"yes","no","no","yes","female","yes",19,"no",0,6,7,6,11.3333333333333,0,0,6,6,6,11.5,0,12.4,0.5,1.79,"Graduate"
"145","single",1,3,"nurs","evening",1,141,"pt",19,19,"9","7",131.7,"yes","no","no","yes","female","yes",19,"no",0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,"Graduate"
"146","single",17,5,"be","evening",1,132,"pt",37,38,"5","6",119.1,"yes","no","no","yes","female","yes",19,"no",0,6,10,5,12,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,"Graduate"
"147","single",1,4,"tour","evening",1,132,"pt",12,19,"9","9",124.7,"yes","no","no","yes","female","no",19,"no",0,5,10,0,0,0,0,5,10,0,0,0,7.6,2.6,0.32,"Dropout"
"148","single",17,1,"tour","evening",1,113,"pt",1,37,"9","10",117.2,"yes","no","no","yes","female","no",20,"no",0,6,8,5,11.2,0,0,6,12,3,11.6666666666667,0,7.6,2.6,0.32,"Dropout"
"149","single",1,1,"mngmt","evening",1,134,"pt",3,19,"2","10",128.8,"no","no","no","yes","female","no",18,"no",0,5,10,5,13.375,0,0,5,9,5,14.1666666666667,0,13.9,-0.3,0.79,"Graduate"
"150","single",1,1,"nurs","evening",1,136,"pt",1,19,"9","9",131.5,"no","no","no","yes","female","yes",20,"no",0,7,8,6,13.8633333333333,0,0,8,9,7,14.1785714285714,0,11.1,0.6,2.02,"Graduate"
"151","single",1,1,"amd","evening",1,136,"pt",3,37,"2","8",121.7,"yes","no","no","yes","female","no",18,"no",0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Enrolled"
"152","single",1,1,"vn","evening",1,129,"pt",1,38,"4","7",123.4,"no","no","no","yes","female","no",19,"no",0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,"Graduate"
"153","single",17,1,"be","evening",1,138,"pt",38,38,"7","6",124.7,"yes","no","no","yes","female","no",18,"no",0,6,11,3,12.3333333333333,0,0,6,10,5,10.8333333333333,0,9.4,-0.8,-3.12,"Enrolled"
"154","single",1,1,"be","evening",1,137,"pt",37,37,"9","9",132.8,"yes","no","no","yes","female","no",18,"no",0,6,7,6,13.3333333333333,0,0,6,8,5,11.8,0,7.6,2.6,0.32,"Graduate"
"155","single",43,1,"be","evening",1,115,"pt",3,37,"2","5",108.7,"yes","no","no","yes","female","no",21,"no",0,6,10,3,12.6666666666667,0,0,6,12,3,10,0,9.4,-0.8,-3.12,"Dropout"
"156","single",1,1,"be","evening",1,129,"pt",38,37,"6","6",138.1,"no","no","no","yes","female","no",19,"no",0,6,8,6,12,0,0,6,10,4,11.5,0,7.6,2.6,0.32,"Dropout"
"157","single",1,1,"mngmt","evening",1,131,"pt",38,38,"9","9",126.5,"no","no","no","yes","female","yes",18,"no",0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,"Graduate"
"158","single",17,2,"ss","evening",1,133,"pt",1,37,"7","9",127.4,"yes","no","no","yes","female","yes",18,"no",0,6,8,6,12.25,0,0,6,7,6,11.8571428571429,0,12.7,3.7,-1.7,"Graduate"
"159","single",1,3,"ss","evening",1,125,"pt",19,1,"9","10",123.6,"yes","no","no","yes","female","no",20,"no",0,6,10,4,11,0,0,6,9,6,11.8333333333333,0,9.4,-0.8,-3.12,"Graduate"
"160","single",39,1,"ssea","daytime",1,120,"pt",1,19,"6","8",122,"no","no","no","yes","female","yes",24,"no",0,6,11,5,11,0,0,6,9,5,12.6,0,11.1,0.6,2.02,"Graduate"
"161","single",1,1,"amm","evening",1,128,"pt",19,1,"4","1",118.2,"no","no","no","yes","female","no",19,"no",0,6,6,6,13.1666666666667,0,0,6,9,6,13,0,10.8,1.4,1.74,"Dropout"
"162","single",1,1,"nurs","evening",1,127,"pt",19,37,"9","7",123.9,"yes","no","no","yes","female","yes",18,"no",0,7,9,7,12.8555555555556,0,0,8,12,7,12.7611111111111,0,15.5,2.8,-4.06,"Graduate"
"163","single",1,2,"nurs","evening",1,134,"pt",19,19,"9","9",125.8,"yes","no","no","yes","female","no",18,"no",0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,"Graduate"
"164","single",17,5,"be","evening",1,132,"pt",12,12,"4","4",123.3,"yes","no","no","yes","female","no",21,"no",0,6,13,4,11.5,0,0,6,10,3,11,0,10.8,1.4,1.74,"Dropout"
"165","single",17,2,"amm","evening",1,124,"pt",1,19,"5","4",124.4,"no","no","no","yes","female","no",19,"no",0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,"Graduate"
"166","single",17,1,"jc","evening",1,133.1,"pt",19,37,"7","7",126,"no","no","no","yes","female","yes",19,"no",0,6,6,6,12.5,0,0,6,7,6,13,0,15.5,2.8,-4.06,"Graduate"
"167","widower",39,1,"agr","evening",1,170,"pt",1,37,"6","6",170,"no","no","yes","yes","female","no",47,"no",0,1,1,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,"Enrolled"
"168","single",17,3,"ss","evening",1,125,"pt",19,19,"7","8",121.5,"no","no","no","yes","female","no",19,"no",0,6,10,5,11.6666666666667,0,0,6,12,4,11,0,13.9,-0.3,0.79,"Graduate"
"169","single",39,1,"nurs","evening",3,130,"pt",2,2,"1","1",130,"no","no","no","yes","female","no",29,"no",1,8,8,7,14.2571428571429,0,1,8,8,7,14.2571428571429,0,12.7,3.7,-1.7,"Graduate"
"170","single",43,1,"ss","evening",1,125,"pt",19,19,"4","8",117,"yes","no","no","yes","female","no",21,"no",0,6,13,3,12,0,0,6,12,2,11.3333333333333,0,16.2,0.3,-0.92,"Dropout"
"171","single",39,1,"vn","evening",1,130,"pt",37,19,"9","7",130,"yes","no","no","yes","female","no",28,"no",0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,"Enrolled"
"172","single",17,2,"oh","evening",1,133.1,"pt",37,37,"3","10",108,"no","no","no","yes","female","no",20,"no",0,7,8,7,12.4571428571429,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,"Graduate"
"173","single",17,1,"nurs","evening",1,131,"pt",2,38,"4","5",132.3,"yes","no","no","yes","female","no",19,"no",0,7,7,6,11.6833333333333,0,0,7,7,6,11.6833333333333,0,7.6,2.6,0.32,"Graduate"
"174","single",42,1,"ssea","daytime",1,150,"pt",19,2,"4","6",148,"no","no","no","yes","female","no",26,"no",0,6,10,3,11.6666666666667,0,0,6,8,5,12,0,9.4,-0.8,-3.12,"Graduate"
"175","single",17,2,"tour","evening",1,125,"pt",37,37,"9","8",122.6,"yes","no","yes","no","female","no",20,"no",0,6,8,4,11.75,0,0,6,6,6,13.1666666666667,0,11.1,0.6,2.02,"Dropout"
"176","single",1,1,"amm","evening",1,131,"pt",37,37,"9","9",123,"yes","no","no","yes","female","yes",18,"no",0,5,6,3,11.6666666666667,0,0,5,6,4,13.5,0,7.6,2.6,0.32,"Enrolled"
"177","single",39,1,"be","evening",1,130,"pt",37,19,"9","5",102.5,"no","no","no","yes","female","no",27,"no",0,6,9,5,13.2,0,0,6,10,5,12,0,7.6,2.6,0.32,"Graduate"
"178","single",1,2,"nurs","evening",1,123,"pt",34,34,"90","90",113.3,"yes","no","no","yes","female","no",20,"no",0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,"Dropout"
"179","single",1,5,"be","evening",1,141,"pt",37,19,"9","5",133,"yes","no","no","yes","female","no",18,"no",0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,"Dropout"
"180","single",7,1,"nurs","evening",3,140,"pt",1,1,"9","5",140,"no","no","no","yes","female","no",33,"no",2,7,8,6,14.35,0,3,8,10,6,14.5833333333333,0,16.2,0.3,-0.92,"Dropout"
"181","single",43,1,"be","evening",1,140,"pt",3,1,"3","3",128.3,"yes","no","no","yes","female","no",35,"no",19,21,21,21,12.6190476190476,0,13,19,19,19,12.7894736842105,0,12.4,0.5,1.79,"Graduate"
"182","single",44,1,"mngmtea","daytime",39,140,"pt",37,19,"9","8",140,"no","no","no","yes","female","yes",26,"no",2,6,7,6,12.6666666666667,0,2,6,7,6,13.1666666666667,1,9.4,-0.8,-3.12,"Enrolled"
"183","single",39,1,"jc","evening",19,133.1,"pt",19,19,"3","4",104,"no","no","yes","no","female","no",27,"no",0,6,6,5,12,0,0,6,6,0,0,0,11.1,0.6,2.02,"Dropout"
"184","single",18,3,"cd","evening",1,131,"pt",1,37,"5","5",122.3,"yes","no","no","no","female","no",19,"no",0,6,6,6,12.1666666666667,0,0,6,6,0,0,0,15.5,2.8,-4.06,"Dropout"
"185","single",17,2,"tour","evening",1,143,"pt",1,19,"4","6",135,"no","no","no","yes","female","no",20,"no",0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,"Dropout"
"186","single",18,2,"mngmt","evening",1,132,"pt",3,3,"5","7",119.1,"yes","no","yes","no","female","no",20,"no",0,5,9,3,10,0,0,5,9,3,10.5714285714286,0,10.8,1.4,1.74,"Dropout"
"187","single",43,1,"ss","evening",1,143,"pt",1,37,"5","9",126.6,"no","no","yes","no","female","no",21,"no",5,10,18,8,11.5,0,0,6,12,4,10,0,9.4,-0.8,-3.12,"Enrolled"
"188","single",17,3,"nurs","evening",1,141,"pt",38,1,"9","4",129,"yes","no","no","yes","female","yes",18,"no",0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,"Graduate"
"189","single",39,1,"vn","evening",1,133.1,"pt",1,19,"9","9",162.3,"yes","no","no","yes","female","no",24,"no",0,6,10,2,11,0,0,6,6,0,0,0,8.9,1.4,3.51,"Dropout"
"190","single",17,4,"cd","evening",1,148,"pt",1,3,"4","1",163.4,"yes","no","no","yes","female","no",20,"no",0,6,7,6,11.5,0,0,6,6,6,12,0,16.2,0.3,-0.92,"Graduate"
"191","single",1,1,"tour","evening",1,125,"pt",19,38,"9","8",121.5,"no","no","no","yes","female","yes",21,"no",0,6,7,6,12,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,"Graduate"
"192","single",1,1,"ssea","daytime",1,120,"pt",1,37,"7","3",122.8,"no","no","no","yes","female","no",23,"no",0,6,13,2,10,0,0,5,12,1,10,0,9.4,-0.8,-3.12,"Enrolled"
"193","single",39,1,"mngmt","evening",1,140,"pt",12,3,"4","3",118,"yes","no","no","yes","female","no",24,"no",0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"194","single",51,1,"be","evening",1,139,"pt",1,1,"4","10",134,"no","no","no","yes","female","no",21,"no",0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,"Dropout"
"195","single",1,4,"nurs","evening",1,142,"pt",38,38,"9","8",129.8,"yes","no","no","yes","female","no",18,"no",0,8,8,7,12.2428571428571,0,0,8,8,7,12.2428571428571,0,12.7,3.7,-1.7,"Graduate"
"196","single",39,1,"mngmtea","daytime",40,130,"pt",19,1,"3","4",152,"yes","no","no","yes","female","no",27,"no",0,5,0,0,0,0,0,5,0,0,0,0,8.9,1.4,3.51,"Dropout"
"197","single",18,6,"nurs","evening",1,126,"pt",37,37,"5","5",122.8,"yes","no","no","yes","female","no",18,"no",0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,"Graduate"
"198","single",7,1,"ie","evening",3,150,"pt",3,2,"2","2",150,"no","no","no","yes","female","no",35,"no",0,5,0,0,0,0,0,5,0,0,0,0,13.9,-0.3,0.79,"Dropout"
"199","single",1,1,"be","evening",1,130,"pt",19,19,"3","8",131.8,"no","no","no","yes","female","no",18,"no",0,7,9,7,12.5714285714286,0,0,7,8,7,14.4285714285714,0,11.1,0.6,2.02,"Graduate"
"200","single",39,1,"nurs","evening",1,120,"pt",1,3,"175","121",105.9,"no","no","no","yes","female","no",35,"no",0,3,4,3,11.8166666666667,0,0,3,3,3,11.3333333333333,0,11.1,0.6,2.02,"Enrolled"
"201","single",1,1,"vn","evening",1,138,"pt",1,1,"4","7",132.1,"yes","no","no","yes","female","no",19,"no",0,5,9,4,13.75,0,0,5,13,4,14.3333333333333,2,10.8,1.4,1.74,"Graduate"
"202","single",1,4,"ss","evening",1,127,"pt",19,19,"4","0",127.4,"yes","no","no","yes","female","no",20,"no",0,6,8,6,11.1666666666667,0,0,6,6,6,11.3333333333333,0,7.6,2.6,0.32,"Graduate"
"203","single",1,4,"nurs","evening",1,140,"pt",19,19,"7","7",129.5,"yes","no","no","yes","female","no",18,"no",0,8,8,7,12.3242857142857,0,0,8,8,7,12.3242857142857,0,10.8,1.4,1.74,"Graduate"
"204","single",44,1,"ss","evening",39,130,"pt",38,38,"5","10",126.7,"no","no","yes","yes","female","no",21,"no",3,6,6,6,12.1666666666667,0,2,6,7,6,11.7142857142857,0,13.9,-0.3,0.79,"Graduate"
"205","single",17,2,"ss","evening",1,128,"pt",19,37,"9","8",116.5,"no","no","no","yes","female","yes",18,"no",0,6,11,5,11.1428571428571,0,0,6,11,4,11.25,0,16.2,0.3,-0.92,"Graduate"
"206","single",1,1,"ss","evening",1,132,"pt",34,34,"0","0",119.1,"yes","no","no","yes","female","no",18,"no",0,6,9,4,11,0,0,6,9,4,10.75,0,7.6,2.6,0.32,"Graduate"
"207","single",1,2,"nurs","evening",1,149,"pt",19,38,"9","9",126.5,"yes","no","no","yes","female","no",18,"no",0,8,8,7,12.9142857142857,0,0,8,8,7,12.9142857142857,0,12.7,3.7,-1.7,"Graduate"
"208","single",1,4,"jc","evening",1,155,"pt",3,19,"1","4",149.8,"yes","no","no","yes","female","yes",18,"no",0,6,6,6,13.8333333333333,0,0,6,6,6,14.1666666666667,0,16.2,0.3,-0.92,"Graduate"
"209","single",1,1,"vn","evening",1,120,"pt",19,1,"8","7",115.1,"yes","no","no","yes","female","no",19,"no",0,6,8,6,13.8571428571429,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,"Graduate"
"210","single",39,1,"tour","evening",19,133.1,"pt",3,19,"2","3",124.5,"no","no","no","yes","female","yes",36,"no",0,6,7,6,13.7142857142857,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,"Dropout"
"211","single",1,2,"nurs","evening",1,131,"pt",38,1,"7","4",128.3,"yes","no","no","yes","female","yes",18,"no",0,8,8,7,12.6428571428571,0,0,8,8,7,12.6428571428571,0,12.7,3.7,-1.7,"Graduate"
"212","single",1,1,"nurs","evening",1,149,"pt",37,37,"9","9",136,"no","no","no","yes","female","yes",18,"no",0,7,7,6,12.9166666666667,0,0,7,7,6,12.9166666666667,0,7.6,2.6,0.32,"Graduate"
"213","single",43,1,"equi","evening",1,140,"pt",1,3,"9","2",140,"yes","no","no","yes","female","yes",20,"no",0,6,8,6,15.625,0,0,6,8,6,15.8571428571429,0,13.9,-0.3,0.79,"Graduate"
"214","single",39,1,"mngmtea","daytime",1,133.1,"pt",37,37,"9","9",126.3,"no","no","no","yes","female","yes",26,"no",0,5,7,0,0,0,0,5,8,0,0,0,16.2,0.3,-0.92,"Dropout"
"215","single",43,1,"jc","evening",1,122,"pt",1,1,"4","5",126.9,"no","no","no","yes","female","no",21,"no",0,6,8,6,11.7142857142857,0,0,6,7,6,12,0,7.6,2.6,0.32,"Graduate"
"216","single",39,1,"oh","evening",40,130,"pt",1,1,"4","5",145,"no","no","no","yes","female","no",25,"no",0,7,10,6,12.125,0,0,8,9,8,13.3125,0,15.5,2.8,-4.06,"Enrolled"
"217","single",18,1,"mngmt","evening",1,121,"pt",19,3,"5","5",115.8,"yes","no","no","yes","female","yes",19,"no",0,5,7,5,11.6,0,0,5,5,5,11.6,0,12.4,0.5,1.79,"Graduate"
"218","single",39,1,"ssea","daytime",1,120,"pt",19,37,"8","7",100,"yes","no","no","yes","female","no",24,"no",0,6,11,1,10,0,0,6,6,0,0,6,9.4,-0.8,-3.12,"Dropout"
"219","single",39,1,"ssea","daytime",1,133.1,"pt",1,19,"5","4",102.5,"no","no","no","yes","female","yes",27,"no",0,6,16,1,10,0,0,6,13,0,0,0,8.9,1.4,3.51,"Dropout"
"220","single",17,1,"vn","evening",1,121,"pt",19,37,"1","3",131.5,"no","no","no","yes","female","no",21,"no",0,5,10,0,0,1,0,5,9,2,13.5,0,7.6,2.6,0.32,"Dropout"
"221","single",1,1,"mngmt","evening",1,133,"pt",38,38,"7","7",147,"no","no","no","yes","female","yes",18,"no",0,5,7,4,13,0,0,5,8,3,12.3333333333333,0,9.4,-0.8,-3.12,"Graduate"
"222","married",1,4,"be","evening",1,134,"pt",37,37,"5","7",122.5,"no","yes","no","yes","female","yes",19,"no",0,6,6,6,13.3333333333333,0,0,6,6,6,14.5,0,10.8,1.4,1.74,"Graduate"
"223","single",1,3,"tour","evening",1,115,"pt",1,1,"3","3",117.5,"yes","no","no","yes","female","no",18,"no",0,6,9,4,11.25,0,0,6,13,2,12.5,0,9.4,-0.8,-3.12,"Dropout"
"224","single",51,1,"nurs","evening",1,127,"pt",19,1,"5","9",150,"no","no","no","yes","female","yes",19,"no",0,7,9,5,13.85,0,0,8,9,7,12.1928571428571,0,11.1,0.6,2.02,"Graduate"
"225","single",18,1,"nurs","evening",1,135,"pt",1,38,"4","5",127.5,"yes","no","no","yes","female","yes",19,"no",0,7,8,6,13.7416666666667,0,0,8,9,7,14.9125,0,16.2,0.3,-0.92,"Graduate"
"226","married",7,1,"mngmtea","daytime",43,140,"pt",40,5,"3","3",140,"no","no","no","yes","female","no",33,"no",2,6,7,6,15.3333333333333,0,0,5,5,5,15.8,0,11.1,0.6,2.02,"Graduate"
"227","married",7,1,"mngmt","evening",3,130,"pt",1,4,"3","10",130,"no","no","no","yes","female","no",45,"no",0,5,6,5,11,0,0,5,5,5,13.8,0,12.4,0.5,1.79,"Graduate"
"228","single",1,1,"ss","evening",1,135,"pt",1,1,"9","9",133.3,"no","no","no","yes","female","yes",20,"no",0,6,6,6,12,0,0,6,7,6,12.8571428571429,0,11.1,0.6,2.02,"Graduate"
"229","single",39,2,"amm","evening",1,140,"pt",34,34,"0","0",97,"yes","no","no","yes","female","no",28,"no",0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"230","single",43,1,"nurs","evening",1,120,"pt",1,1,"5","8",112,"yes","no","no","yes","female","yes",19,"no",0,8,15,7,11.5714285714286,0,0,8,15,7,11.5714285714286,0,12.7,3.7,-1.7,"Graduate"
"231","single",1,2,"tour","evening",1,140,"pt",1,37,"4","5",123.6,"yes","no","no","yes","female","no",18,"no",0,6,10,6,12.8571428571429,0,0,6,6,3,12.6666666666667,0,12.7,3.7,-1.7,"Graduate"
"232","single",39,1,"tour","evening",3,133.1,"pt",19,19,"4","6",130.5,"no","no","no","yes","female","no",38,"no",0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,"Dropout"
"233","single",1,2,"amm","evening",1,135,"pt",1,3,"4","3",133.3,"no","no","no","yes","female","no",19,"no",0,5,5,5,13,0,0,5,5,5,13.2,0,9.4,-0.8,-3.12,"Graduate"
"234","single",1,1,"tour","evening",1,123,"pt",1,37,"9","9",132.1,"no","no","no","yes","female","yes",21,"no",0,6,9,5,11,0,0,6,8,5,12,0,15.5,2.8,-4.06,"Graduate"
"235","single",1,1,"mngmt","evening",1,133.1,"pt",37,1,"9","10",100,"no","no","no","yes","female","no",21,"no",0,5,12,3,12,0,0,5,12,1,15,3,16.2,0.3,-0.92,"Dropout"
"236","single",1,1,"ss","evening",1,154,"pt",38,37,"9","9",140.4,"no","no","no","yes","female","yes",22,"no",0,6,6,5,12.6,0,0,6,6,6,13,0,10.8,1.4,1.74,"Graduate"
"237","single",1,1,"be","evening",1,148,"pt",19,19,"5","7",141.7,"no","no","no","yes","female","yes",18,"no",0,6,8,5,13.4,0,0,6,7,6,13.1666666666667,0,9.4,-0.8,-3.12,"Graduate"
"238","single",17,2,"ss","evening",1,133,"pt",37,37,"3","9",119.7,"no","yes","no","yes","female","yes",18,"no",0,6,9,6,11.3333333333333,0,0,6,9,6,11.5714285714286,0,15.5,2.8,-4.06,"Graduate"
"239","single",1,1,"equi","evening",1,126,"pt",19,1,"9","9",122.5,"yes","no","no","no","female","no",25,"no",0,5,14,4,13.5,2,0,5,10,4,14.25,0,9.4,-0.8,-3.12,"Dropout"
"240","single",39,1,"vn","evening",19,133.1,"pt",19,19,"9","7",140,"no","no","yes","no","female","no",24,"no",2,6,11,3,11.75,0,1,6,14,3,10.3333333333333,0,16.2,0.3,-0.92,"Dropout"
"241","single",1,3,"nurs","evening",1,125,"pt",3,1,"4","4",119.4,"yes","no","no","yes","female","no",19,"no",0,7,10,6,12.4714285714286,0,0,7,8,7,11.4625,0,12.4,0.5,1.79,"Enrolled"
"242","single",16,1,"amd","evening",1,145,"pt",3,3,"3","3",155,"yes","no","no","yes","female","no",24,"no",11,17,19,11,12.9090909090909,0,9,13,15,9,13.5555555555556,0,12.4,0.5,1.79,"Enrolled"
"243","single",1,2,"mngmt","evening",1,118,"pt",37,19,"5","5",119.1,"yes","no","no","yes","female","yes",20,"no",0,5,5,5,11.6,0,0,5,5,5,13.6,0,12.4,0.5,1.79,"Graduate"
"244","single",39,1,"mngmt","evening",1,120,"pt",37,1,"9","1",122.7,"no","no","no","no","female","no",25,"no",0,5,5,0,0,0,0,5,9,0,0,0,10.8,1.4,1.74,"Dropout"
"245","single",1,1,"mngmt","evening",1,127,"pt",38,19,"9","10",117.9,"no","no","no","yes","female","yes",20,"no",5,10,13,9,12.9,0,4,10,12,10,12.3636363636364,0,8.9,1.4,3.51,"Graduate"
"246","single",7,1,"nurs","evening",3,130,"pt",19,38,"5","3",130,"no","no","no","yes","female","no",23,"no",0,8,8,8,13.22,0,0,8,8,8,13.22,0,9.4,-0.8,-3.12,"Graduate"
"247","single",17,3,"nurs","evening",1,129,"pt",19,37,"7","6",120,"yes","no","no","yes","female","yes",19,"no",0,8,8,7,13.1514285714286,0,0,8,8,7,13.1514285714286,0,10.8,1.4,1.74,"Graduate"
"248","single",44,1,"agr","evening",39,130,"pt",37,37,"9","10",130,"no","no","yes","no","female","no",29,"no",0,6,13,3,12.75,0,0,6,8,3,11.3333333333333,0,13.9,-0.3,0.79,"Dropout"
"249","single",1,3,"tour","evening",1,121,"pt",19,37,"4","7",116.8,"yes","no","no","yes","female","no",21,"no",0,6,8,6,11.3333333333333,0,0,6,8,4,12.25,0,11.1,0.6,2.02,"Graduate"
"250","single",1,1,"amm","evening",1,136,"pt",19,1,"9","8",123.4,"yes","no","no","yes","female","yes",18,"no",0,6,10,6,13.25,0,0,6,13,5,14.1428571428571,0,11.1,0.6,2.02,"Graduate"
"251","single",1,3,"cd","evening",1,125,"pt",19,38,"9","9",125.4,"yes","no","no","yes","female","no",19,"no",0,6,7,5,12.4,0,0,6,6,5,12.4,0,9.4,-0.8,-3.12,"Enrolled"
